cognition,reasoning,figural_memory,spatial_ability,verbal_ability,social_ability,numerical_ability,numerical_memory,knowledge,practical,artistic,social,power_coping,career
79.76049403361421,56.744722942505135,59.62009560217075,70.38449762377333,50.655324955386774,58.43648090478437,50.95582807011864,52.940014334522594,41.165264350484094,61.942284185312715,81.11641559225855,59.62638404484704,76.12495006964173,Interior Designer
57.10551095879816,65.45510509447283,79.49745609618921,81.85964831323999,52.91249492829232,55.46995079139964,54.722959975889836,50.87437638578222,67.55159075106198,59.868129909964956,81.50226344877308,44.344785822291726,50.777537289763906,Digital Artist
79.08359361039746,88.33569371720536,55.65394550860101,66.00430510954776,73.4295425352409,74.00994080308679,70.41817093410913,46.029093279118,85.89838830702718,41.543350932368604,66.90941607547663,65.52804609757624,65.43816433455953,IAS Officer
83.57434844497872,71.54212948868101,50.93671639522013,72.53943037796932,82.6829258961111,65.95244153225639,54.080166414035034,73.29792776548962,89.49108541917114,70.94983350077825,77.23941838429998,66.0050441981338,63.58821684505875,Professor
60.34003294661032,73.12323372830657,52.69776767233629,76.05563780829361,62.38857586791642,62.393994127332775,77.5265778667612,62.03426610672429,67.1617375904875,75.05020397687503,62.67356499383324,74.7747383367739,59.40493823928829,Financial Analyst
64.67079700281761,70.81460314423524,56.594907732643655,71.78069849376989,45.812158123187466,80.28546553677334,43.25039617065378,64.7344632413413,56.779797277069974,83.61720429903116,40.54085699666989,67.40287959633787,81.52967687590774,IPS Officer
67.94074452641514,63.46038523209832,66.80123552602589,48.49725295319484,42.591305970094595,76.89575077437524,70.13723510424944,59.91255533892869,73.49141604053204,57.65722751244141,50.90990123291997,68.91362033688847,59.03973249583872,Homeopathic Doctor
60.62778916809472,54.77117589174411,64.14062553744803,66.10509647776183,76.05607446169392,69.70250501479993,77.28235933310316,63.32254889982605,63.280735718459376,69.87695120022036,73.3150387729818,74.08897510860109,52.556089124047546,UX Designer
64.1825462165542,79.3900840139971,62.948149663568955,61.904720191717885,68.22399563495124,92.94630054784969,71.31488234285993,46.60100270996771,41.944146927567566,61.1891671469983,58.104389899583346,85.44506998964832,55.08925625388637,Special Educator
72.51038387723878,75.00042947193329,45.06744400145614,69.49544069957962,87.27770114901054,65.15330872936434,60.16990290029546,50.40986434043896,85.01451132322462,44.70338216379767,71.28233395891097,49.28446106555276,68.17499586578911,Corporate Lawyer
61.17835298220034,79.02092246608277,70.58587410269625,47.25628467811816,40.99551974224429,47.31814308532361,72.8030644002482,56.374227321820285,73.2489322102302,88.61800145754873,62.36814468849592,47.21202916674879,68.59815817611738,Software Engineer
82.73346698350909,86.60190400580862,62.777331652692794,56.32016907965072,79.99931877453535,75.32411803826764,86.55960380737234,47.16451548756837,97.00066070332903,62.99168655996856,73.55727764998403,57.28118915655756,60.648036455343615,Space Scientist
46.45218773780534,58.19880874251852,73.74708799519414,64.42911835708423,46.8763496731444,72.57136258133555,70.71561185582291,56.35928865061028,65.29558598347137,84.44312374306884,75.68682067151818,82.75713711061282,76.6514028443828,Yoga Instructor
82.30791204942385,75.09723433726988,79.64029673671533,74.89713931420023,57.281374320964176,55.01759324950747,61.54029659456262,56.96905307080216,86.2891918807931,88.52347034175901,43.290041032123206,44.792797121722735,60.15728224662355,Cloud Architect
77.83996299659754,65.66372217974646,43.82875647331418,59.979248008577464,44.998033894395306,47.54511717100633,50.191001619430494,45.711380208685064,74.42850351156774,84.53470010325263,60.336143051847074,78.90023819310693,54.021799337117145,Agricultural Engineer
57.07463526187993,75.80790723648472,68.78297005316796,77.35476623035017,47.58564345479624,67.92635028540622,58.90625339094147,42.867136218307884,62.76301285292792,80.97462006455193,58.22446536704594,47.083190631147,61.03571485961204,Vastu Consultant
76.18473095197976,73.22921096960692,58.32000847725007,78.12493096950229,59.89052795880979,60.1083610604137,43.76598184409767,68.18602122097846,63.76025656563261,85.23866107857134,56.950883256179665,55.77164510178343,47.74958408316736,Drone Pilot
75.45291810719121,43.32487150507585,50.7668087909083,77.91706305560956,63.70203338694357,86.78130589070354,72.49089522361272,59.99747567958748,78.22163885277061,61.94856675524405,55.55710790207258,95.90680945445334,79.08282795978391,Special Educator
60.981129174871356,65.98359350571755,79.38906816503274,69.48982471622321,41.586172188704744,66.33688296241253,52.793931895284274,54.071923737669735,52.91357096791512,60.82808603428027,70.98787426741416,47.53819576961883,74.33391635992547,UX Designer
78.40151282108593,72.01323435969205,54.145441983396765,76.28692056554628,62.78304786817988,43.945891564542656,64.93571022541451,70.66443279361637,76.75969627242598,51.92286207178387,50.22238219016036,63.29682572675056,46.77234926219877,Astrologer
59.22352571337406,82.68777699235805,60.14052225683312,59.89196638874063,41.48025938819473,62.753053652877526,87.76078179192095,57.07402804369617,76.70899357190132,80.43645639773209,61.76387799452192,77.04741898579087,76.00197563059527,Investment Banker
76.779479802165,61.03646321000215,41.07341742012377,87.37873075340698,73.13710763592744,66.65578729445049,56.635015806795934,46.022923339577666,68.98236831929897,81.2996776120943,62.80334465776822,78.75062604394111,45.32849707127698,Vastu Consultant
73.47888141107408,68.44641760364834,47.39130818825993,68.32044077069854,72.30261298391628,72.43582345269743,75.57354919451393,70.594842832951,81.79898066939664,69.97261609382369,63.18890967109322,83.47342958599828,63.654974212994446,IFS Officer
70.07760936505781,79.94366045965903,63.75825658285552,48.15946588380912,64.72202709913797,66.03109021719465,69.22803254552994,70.30224826663229,78.6845543649066,49.357491185561,66.0146738572859,70.15009246488168,52.06329672527884,Homeopathic Doctor
72.8414337594684,70.17659857584248,78.15721379026931,75.39826436025874,40.31899289853085,59.30058558464455,49.750249134863566,40.294446697387116,79.8507423260919,81.31258224885508,43.09357689781227,52.91429023031671,55.13689311072228,Vastu Consultant
48.98259475566232,76.51982602277548,74.42888014082604,63.06426395841474,58.15937900537119,72.2778984950789,81.64411549857425,69.91753088038405,48.86076491295482,88.20013396895439,75.66532225496039,63.49843712597412,72.83123455820378,Stock Market Trader
46.46011550715498,57.50473484348109,81.58577087177004,72.2891308030608,57.0611692952742,76.71402523984119,44.94371315855106,41.30617059452434,77.19974015159391,89.87126725656078,59.704951158936694,60.66873067131773,46.21759387842,Gemologist
69.68693948483497,59.07498311902845,75.36891969310811,61.37266225431463,74.18073167074027,60.067656088905,40.99810382910546,48.432267322234374,86.13185882125909,44.887106495086584,64.8151966495591,63.29368169580063,79.67521008696139,Vedic Scholar
70.90535357605651,71.85012447335336,55.77737464337443,45.40224036469202,67.93148208365886,73.04648338543257,77.09077466535794,58.28836427361949,87.36244257064035,50.87683420803377,65.4917959604173,66.32369855862602,59.155387051722585,Ayurvedic Doctor
61.16223909954105,77.66341049634806,68.27414952854419,72.91833114530725,46.95369203805901,73.68128534935445,52.95856333305531,40.51693952651079,84.16171811891273,60.186078395300434,73.76986470734289,66.93360550296738,47.8366584997295,Homeopathic Doctor
50.60031986419678,52.84698658469141,72.31589850802922,76.50536473735019,67.14671417527215,63.29544826328313,41.13304114434398,51.92396349391643,66.35227860435577,98.33006291373033,41.744398009076164,77.3190507776867,46.59339804036187,Organic Farmer
46.345796289468886,61.9397768156858,48.780857601360516,82.5517262613744,70.52783814092578,67.8220714376632,66.51980569748888,45.38533773632648,62.71084984684611,71.88757234892385,82.52723099040155,78.36987083402568,77.54843232476698,Fashion Designer
73.13188511144006,80.94358180415311,75.61108741566844,45.48670054514777,77.4192144658853,58.77747285696156,60.750326891921254,69.07135093795554,76.16436818680663,72.37163081007691,56.52832053810266,43.23565025113183,58.51216645887386,Military Engineer
61.20958380280195,73.50986465928494,65.69799908955773,60.18986665347674,60.995818708166915,57.41102385468374,58.62470239606869,51.55525639682583,66.09982860264948,81.34029268209441,46.827932362400674,48.817605680620034,58.950132759313384,Ayurvedic Pharmacist
71.11398167872991,66.07421350663672,54.14719833587405,43.78882081332918,46.808836029407466,42.67794131428332,69.76579449167272,75.86767004679382,77.79956472141156,82.4891251897923,43.60495240139745,70.78448036321277,43.62485516566356,Agricultural Engineer
55.711754609394106,63.0775998449342,68.06059569808099,69.45275779286641,46.485428649937376,75.46071509077635,61.54592499253059,42.650378190966045,71.98180938912975,65.07713153303483,89.81226544334501,44.03168446710448,56.717311452800914,UX Designer
71.9965043506578,64.46033798483201,72.459827821134,70.5185026644811,62.97413239776793,72.15733818681244,79.36246160065153,65.49610089048666,64.41951194100646,76.89297805584107,74.75529030380922,66.82457430320034,57.801281868087344,Ayurvedic Pharmacist
69.73730542551264,87.17500761458767,40.93470988640261,62.15527677990198,59.1020156788007,42.16579145298946,72.73259162458592,43.33680959711506,64.09517016642454,82.47084622837342,43.218793722389044,62.18698456456972,83.65009826832595,Army Officer
67.67238982998869,72.0902753654874,45.14761672532832,50.35186332707454,74.44998445049677,76.65571561447541,53.76691342661972,71.67321634187827,89.99357660314419,71.82913053696383,58.03976347675793,61.49438219298869,67.91737533460213,Legal Advisor
61.95154423221882,75.03588455083931,59.542623987583944,75.10149214570895,63.52761264945421,79.82602381965395,42.85520319798578,53.55722106821631,71.98092621966902,46.72129937564218,43.696484303202936,75.7065156619766,79.40330052891915,Ayurvedic Doctor
74.75076564099804,63.46355817204255,42.064941027237346,73.95442834112535,71.41501512144761,74.36051863541816,51.53499271059069,72.20200764657685,61.28387316647376,56.15140503264891,51.15724604519799,82.89395242134384,64.91567124596747,Educational Counselor
53.13639608582072,69.90832793237219,50.01557452301708,64.02419185315443,73.92419398393338,67.18035299015574,64.47539281790255,78.94418780376786,50.36342816061117,83.7176130777637,45.65656390077468,42.79400448557773,78.39592373512147,Organic Farmer
72.13350296005824,73.29857799843815,73.7093147185363,49.500675932374214,70.00857318763553,52.500291836840276,78.42802406910968,45.44949313040698,64.68076079051237,74.20549991189088,44.536407392760076,64.55775489144054,54.02741558126084,Financial Analyst
60.546120724796445,70.04438647755457,62.545950699500196,57.624474510605936,59.60889867272817,74.3943961463089,66.03133715134494,53.25437747987659,77.40837359283522,79.30100544221801,69.33886643092728,57.18702970668692,57.65627649841901,Software Engineer
56.56636273681868,82.26619426175583,48.58030393021174,60.449688028390554,73.26435692445489,64.12238589099131,57.207587813360746,46.23986404653697,83.45766825862843,51.9515967318914,56.50629386948651,43.25935138585785,75.78226063167367,Corporate Lawyer
80.25201958523891,80.37644832697131,41.73109182588617,43.23654576024304,65.7518011869259,70.08232293797154,87.44483133331492,67.11170355953712,73.5621600244517,71.22025782768603,52.49158346025032,76.98976373753675,44.05572160361097,Data Scientist
67.54284988484281,61.88320788480482,54.916051380187135,72.64149962729545,69.81300945201876,67.5290836039309,46.31544670073785,46.72772107651275,69.9306663156983,81.52806385428737,42.92424365480892,65.74823599108835,44.53118978399523,Horticulturist
63.46628897418907,65.6972699391873,42.414915717504655,64.02985859618295,74.15592399695797,54.59548384469902,83.57707161023394,43.07715471542912,73.42555234753272,84.27312999057928,65.46340732691915,47.977872695486795,66.50735784799888,IRS Officer
64.76720128857261,68.19667192989749,78.70184516082703,42.933117741985185,63.44897392088491,65.49855339415105,68.39116120352713,62.92286746347501,82.99334449753441,66.77873508252053,77.21809422956918,64.48253686322397,55.408852532412396,Meteorologist
53.784578972153476,58.54891351953789,59.48963616730983,86.9843894855073,46.904357130320435,50.336334478378774,43.7215888880135,78.70265900973982,58.64381200898592,61.419315102045815,75.9765026381094,74.34906759338776,66.20519988318415,Interior Designer
45.25448008185294,78.8809274989729,47.09825762934215,55.538386938570234,76.10623497744484,77.85990144935175,89.99039840868362,50.981952306799116,72.021597992795,70.69890870500166,71.06652658693784,44.40967666028795,66.2384720900235,Investment Banker
61.04555133912918,69.403839535988,73.31811333524175,89.96996698083545,46.49211007191683,75.6557179643041,71.55969505178918,69.57073106261802,44.55716751631958,73.19659478765193,99.2306857564274,51.74998172618974,61.10820132867674,Animation Artist
79.6111851584819,80.71528890966039,59.827181888327914,70.64594539392982,87.76332348629349,87.02344726804516,57.04287354790317,46.39519400739771,71.18899232729936,50.526315303541836,50.65551862869596,53.34631421817802,80.3082496172033,Criminal Lawyer
74.22347067644195,68.08692244641314,74.37323076253784,64.05715009511454,77.33974060794631,49.23094859474548,56.1039212778653,68.09796385583304,94.77579736767504,48.238194668306136,55.365240170907235,77.51688898310971,53.82141579270353,Professor
67.79006395139241,87.13024180027227,72.31037205745447,54.372342042738,78.57344088834027,63.68509151192185,65.83227382763712,79.55388862880616,83.64321488752388,69.83942743382035,48.87140698456378,69.19841749782715,63.391986139844654,Corporate Lawyer
67.3967333310893,73.7550260785967,58.50777386289802,40.43381744207935,43.83467183783793,60.5074365596166,72.05294735214085,47.84945784179376,84.70072486550158,55.39853107558182,64.25589602841953,63.170307886550304,74.86171244579614,Homeopathic Doctor
83.78592713341581,83.03514740821994,61.046970912169954,62.95553543357924,46.159784753767696,67.96675189689773,73.37576964156446,54.74178842036905,82.44955180443084,69.00525050711272,77.17845277454957,79.44505186630599,51.73247481890682,Space Scientist
71.80582690289087,77.45864730516084,60.703386895967505,52.68368669482939,86.3170623429584,79.18880307990031,51.75449289234097,61.310763865924585,81.84277940313241,42.1939281682552,46.8676606144933,75.55923290533066,49.96402782576318,Vedic Scholar
75.33121385200671,62.950831656930205,65.33363608357726,85.51830866570636,65.30423303156985,79.16797339129222,40.242776002890416,68.7896700500693,56.12154311009388,86.04287804315732,40.536334296868645,64.79343106157066,48.73084741287867,Dental Surgeon
78.99306394029864,74.90336632718248,61.11875083685105,85.87915240799029,72.18592274310848,58.88533585168956,71.74681355106638,63.72484609500354,54.449141742609946,89.09601398980817,59.33819148029589,78.52499007728626,74.00946648946109,Dental Surgeon
66.20384231880337,71.12657253822539,44.40295762427393,63.500287351850986,69.79813679447571,56.06829360987767,78.58836486415946,66.96941094476037,64.35464351231151,84.06432915457464,73.20652101732175,69.24583034763177,78.22606411670132,IRS Officer
62.797868903181595,74.81231768561915,76.93926587592497,72.78116809952152,79.65520818870611,76.47283892940285,60.475342039470746,55.790956475293044,79.46117072205962,83.8406477280603,63.067704620794544,46.62390358138921,70.45969446554346,Agricultural Engineer
84.7981382479955,88.73979167812716,67.52424271242323,64.44333233444011,65.91443925054415,79.96742268545043,76.36875909655953,61.3752744443444,85.97787992629318,78.82892292510732,59.52491184326063,66.6101309471927,47.86295426709357,Cloud Architect
70.48611305518126,51.771846377686614,72.53472555679161,53.63487945770426,65.63438208050145,79.63841882163945,78.4790078015149,77.75410595638462,65.89609802542982,43.94163052948024,59.678895962386314,73.1918965878943,57.44788583549635,Career Counselor
85.92101001325987,87.16224432903995,74.96638182720157,77.4703518021681,64.34310331854047,57.14642632740737,79.17642320380763,50.3240961027371,76.78801485328478,83.99399400066392,54.74741218887772,76.32096546334037,77.59621575587795,Forensic Scientist
65.7105637926235,72.92353167513872,40.51406699455733,48.90119499913142,64.63070483053974,53.86698163316705,76.98240836528235,40.71775660156101,64.61378582207445,79.30094262086044,45.1399734021339,71.14189029323263,65.60936918078465,Agricultural Economist
75.56239628555257,76.34271723851275,47.850506518738634,75.61268622524946,74.25340587515781,45.40164721637984,51.67916190998604,69.33475503650908,87.26242634613243,41.837601375642436,74.70843074289192,75.82120007434155,79.23664524054679,Lawyer
84.49415602567244,82.35595382485597,42.30723558720075,48.622162816025366,60.15149465588523,52.777822741118804,73.46248610400993,54.69903832418153,79.95140408913552,82.75195138706557,48.265717460369395,60.139919428322855,50.533612009509305,Defense Scientist
71.5570984821981,87.02374310989262,47.41508711869855,41.63392919025356,44.10538740730943,71.22480024068503,85.95609757065776,65.99057215015169,82.08411829277924,79.38432037402012,50.408449932579195,74.69677162421317,44.639623320080155,AI Engineer
71.63112000725809,44.990883514444995,83.94531927269107,72.47418732277849,66.9573658374583,68.76183375977237,62.54230569065794,53.73699158496258,71.80628824530852,85.49927817610279,74.98090731053144,53.70501957417794,48.059382785823246,Gemologist
84.03096849511174,73.20360017662713,45.34748387221675,71.75776583535168,72.07690332321752,68.12958623404252,71.8150813684661,51.67893060268803,80.93834589425153,82.86452269085072,77.87677256980639,58.84458269664453,79.37418208970672,Data Scientist
56.75616536128559,41.07912851644674,62.62751155668862,47.75720500848281,74.39613335006048,88.05580753985437,78.95404507133506,52.182156164066846,79.3085916800953,71.42617456469117,69.7153781407357,85.2745689360462,58.57052936434933,Ayurvedic Therapist
62.99904777319047,62.475461449758,40.16372939222499,41.95368005612931,70.25905766732627,56.85244624034602,79.25658431280151,77.89325523649416,75.69749762116314,42.38552143529247,41.92609182591883,78.48458740669388,77.70502525463661,Astrologer
60.51058025437566,66.17394079612089,71.19420490496532,67.60994299133628,52.9606683716393,68.9321290349207,69.60085455465199,43.211469427130204,82.9140898971219,70.10806486301209,49.183983048933364,74.43927831153957,43.583165095874605,Homeopathic Doctor
42.664081962694425,87.21037887645147,68.02343618430157,50.61735484774216,78.30771388572244,78.35973984908487,53.598989025559376,54.88100829107254,79.60087325332424,49.14604057495262,79.41635011246079,54.572145023355574,79.05534340706387,Criminal Lawyer
79.81851793771425,76.82230980360177,41.98828047874148,41.56203397534111,83.13144305179851,74.99997799043275,79.31255688566715,64.04328653369411,72.74235977031337,45.32620425161476,77.77083159636823,87.10256637420716,48.856370371585356,IFS Officer
78.86020066857903,84.05488546967362,44.9014677558587,68.47331573590839,64.90345152358488,65.61481935397714,52.469829675243545,52.0255441207698,81.61559965903638,63.36459220796649,75.62509865851302,63.87260222380264,71.65384618639601,IAS Officer
63.23455587264358,87.70881182410005,40.30818074948962,53.22608505103345,45.64712719060631,73.85484788551709,67.53741961682564,66.23849080277992,54.84510818104361,80.58619843558898,50.15280094952387,69.06809100699306,72.24809250984747,IPS Officer
70.42100469850313,73.01329248851373,69.5859696385451,62.269326625648446,79.38969923444259,72.4262370594779,78.13576753382134,54.85210939758179,65.41867371039221,84.9955797625338,50.29874552463534,56.27813199075569,95.78926266308798,Army Officer
71.25462549734007,81.25786205149423,68.76444788911388,55.76127517820478,57.406379337379136,58.83615177718302,68.35175883970662,49.0715910505837,73.37775238309582,74.47977401644764,42.15307090983498,65.51790249684672,46.37819540158476,Ethical Hacker
72.13379423790053,61.54132717887333,71.75532274910817,71.14568386161793,46.4482001456627,71.22521240070557,71.73793402961432,57.07246240333584,78.5250715158332,79.5091147082611,69.76239457057028,54.7757368231633,79.63588638527563,Chartered Accountant
75.82843396178828,77.58785270418005,68.47333254173793,63.26222249119292,70.94345661462887,55.27086456866781,78.89495255324586,44.112438360693346,78.5151006883408,75.66989150595829,62.57908085243025,75.59319470624169,49.96067947174602,Meteorologist
64.73068985253227,62.861573017978486,66.72834091006295,47.631374353998304,67.77646988994837,41.4222730295626,87.80971617253076,40.74358843126816,65.387969313241,63.043757542026924,55.06237414055411,48.486030927737986,57.52172195009899,Financial Analyst
76.84702890638431,79.53617485198424,78.26074771434642,74.46625212687522,68.01340014212218,56.16273819746677,79.38098875799305,73.01244607425656,62.55389545175652,72.82332816812084,66.07527331325593,57.58554837525973,70.49437915821098,Ayurvedic Pharmacist
71.25097748331062,72.59135401890644,65.68322354578295,49.38296445465421,77.92554964572442,68.81913553394911,45.76634466207172,40.97978180833984,85.51566031987505,58.5300965888864,51.927348162189844,58.37971775569268,75.37931097047158,IAS Officer
79.47251958939816,72.2066519849901,71.02671562147013,52.34328282973476,53.00599351992244,69.01483782586628,74.54979764458729,73.97316435182282,63.501677482956914,78.4777617669386,66.5925934968742,52.46614684821424,51.4269822310108,Agricultural Economist
60.613339053073716,77.33246774105265,69.58190071587912,83.32750780943994,40.87504456609887,52.707102823000994,64.31798403309857,40.845032062920225,45.85310165999662,66.04875879250669,93.46059688964704,52.83670829743733,49.12998915871886,Digital Artist
62.37613319151434,73.48066113073727,61.278873315933325,77.68758297166735,46.207761182732376,60.48238727338013,76.26299726024189,51.34106062257189,65.6360457517388,88.55980525713022,49.61607421305183,44.900674115014866,76.39191924788298,Navy Officer
75.64190586601676,60.37257160564098,78.94360786273884,75.59919455654992,73.81941309459913,63.59366840664342,43.55043370124829,60.79231381160268,69.77150256722386,85.09635608060164,45.32863509054676,67.743580281931,59.233334266835456,Dental Surgeon
63.965804937611104,70.84541535241979,63.35554733877658,77.39426006913595,49.49215789247502,54.62148153058289,52.15534316060329,46.36901075063013,73.382167002687,78.82275130700138,70.02389550237444,64.87893864622487,47.816992240797575,Agricultural Engineer
76.96665315583405,43.113028945684924,71.30546472020455,73.3650038275683,56.5871380120698,51.53063261698784,47.95283281422605,43.60953927099719,78.14261300613853,72.18068257807866,77.39398781233884,60.01295540926471,60.74306220946748,AR/VR Developer
69.92188327725094,46.61332385553222,73.47461324318579,60.32190064685757,40.01351630155055,59.77813026786542,54.038096821094285,42.54227037560466,67.49391120285716,92.82854898614454,56.852745005679424,78.56908815776991,41.02131451103966,Organic Farmer
66.29422296317482,72.95051231325876,44.226530390761354,75.18228185528733,67.4553772875661,57.22367784025672,50.25423050008115,50.50487679932779,63.87804702185818,97.61305396689212,75.85317009675151,52.54919428753789,52.90427657566936,Organic Farmer
77.37784740660287,69.24001468340686,68.90136893073617,43.83612600386109,55.357092949664136,76.52255743669107,70.63630437943559,40.63562762532766,77.0121904691957,79.61242399261624,77.71383692985681,49.71953774737675,47.232245925129156,Food Technologist
76.48841085420793,77.24651141847603,46.06172212335903,63.432731054832566,71.08755292002263,74.29621312735611,60.371154796778626,72.85920785411918,75.14124313233884,57.22695971661814,63.333147741488915,73.09831623307323,73.82231593819986,IAS Officer
70.84790946273633,81.8388838675197,41.73907791754843,76.06506360707732,83.50823381731242,43.762414279787876,75.77875873717474,46.51697503597467,98.63044235342628,54.38627434895599,64.39139196820187,68.7057030964099,80.39533958497199,Judge
70.48959084120182,87.38594117644503,62.8175171364047,72.4755398379906,62.43040580708276,75.328678609506,76.81759818290654,56.404033466893914,89.7492399674687,85.06671339558194,59.47658129188062,58.45733143580844,73.37681966303785,Cloud Architect
65.33014034919306,79.56196389589584,46.29805272884445,47.07982097971191,63.105710057721694,99.43418320218943,56.44062688155269,57.02898927490309,51.300485251770404,67.65720324627476,58.35771758061217,82.40131137010746,54.1480245670661,Special Educator
41.80542282707648,78.04680853906834,85.94065466762869,81.75518678803367,65.86898879631441,59.87177458082246,77.94077901559379,49.67803933990008,76.94300302425744,87.92103846163926,68.33789466572155,53.48273258144159,74.16365432393769,Gemologist
82.56329235838915,86.97861255610795,63.04712450746884,40.330229781087034,55.61688309576186,54.892271794731634,77.8994195655836,79.75183573520921,73.65950755616619,74.47447054211312,72.77380488425473,77.52918797531765,42.93083237274513,Ethical Hacker
73.5495181558595,66.93054788255685,58.971834824435774,59.88073211229653,72.29837875125162,57.07968597454006,53.536596832902376,48.261067204954145,60.0503044377178,79.19787623424939,51.490539655239374,45.543744486489395,48.414318096860455,Agricultural Scientist
75.04388624345687,83.32564340525076,61.46042600107226,67.51924408148734,87.73436135329949,75.37484644943983,47.09940670610663,69.94044826549084,76.28036611418688,49.596216685840254,50.64109264303589,75.60062699401783,53.72168382627629,Lawyer
75.52914429721422,77.75487940368771,59.1361226891678,40.214966036800966,79.95598889968898,57.326199195226714,54.757531657065734,72.48379013758219,74.45621635571945,87.40307768714264,40.70943975637215,70.43121227641291,65.15354239810006,Military Engineer
88.42968777304885,81.92799914447134,73.06302370570745,61.17753636705278,66.64832232189201,75.22751855036972,78.53529132408471,69.78052081025001,86.78817227352143,80.36653550430563,56.822323982158075,65.98871833236052,48.04101352209952,Cloud Architect
75.9057333602115,79.63394416648481,50.10215167244434,48.611250439974256,79.90416698966828,48.36914243064088,68.15704964011428,70.38453859296229,89.09860078898703,85.14226407292723,54.58536678142727,44.77022360745898,50.5976012205323,Defense Scientist
61.11346778764098,66.23156200469197,43.994965274512765,79.19399616288155,51.09209864316984,74.28398547200422,60.31769961080304,65.60661481126986,58.91460470767895,70.20522265515325,84.62153380119452,74.238895690463,59.14846751216768,UX Designer
46.32861072274574,63.933917962786424,58.45706267486497,74.35469085101528,61.675742349943626,66.60236083249967,50.75870651487317,62.4506365310836,71.00525365018095,85.05185379912376,69.54476053923591,56.22378687068533,49.243497067087915,Vastu Consultant
65.16792618592717,89.15118065328485,75.44954323288087,50.78303325174923,68.14585980061705,71.3336835919165,71.20066172921115,57.181227819556184,63.647112354319376,77.3403807937491,73.1201711915424,77.57980998497092,73.33740183880802,Military Engineer
78.5959763825948,70.03125930872154,42.065624199641846,60.930600538253145,75.86106750757469,70.96888307177576,88.11555362032911,54.00039693834009,88.38113017910402,83.85758602891227,78.46477360103631,49.0151266022873,48.17110047779425,Actuary
68.1193158266016,56.40408909592948,43.290355660065075,78.39158486963659,58.23443977510779,42.757725584550805,40.33893862125938,69.18030855501068,47.04863828638905,88.8309832820899,65.98453267092918,49.10754918708263,65.75979077768633,AR/VR Developer
78.78974473535648,89.73952807710177,68.70337090874875,51.166324826079915,55.94091094804529,43.06018026166111,81.0535895679944,45.70656134216105,79.75135675856251,74.32049994870445,50.65538692961081,76.28641444614456,64.40239346656878,Actuary
57.856464284828434,72.87042113786259,60.59911060573306,86.14529463464567,41.196416147612666,58.69250125641563,60.6619781183806,53.6591127518564,72.9262574014904,76.14425539758463,87.72142297197732,57.95677589087113,78.62644659805687,Interior Designer
62.76831751807235,70.64150940358407,52.60624055301716,78.56951054134763,77.68439733734604,57.73370639958355,82.93297887288956,68.85543802890632,76.79249090620687,88.87560456322495,76.83398404358513,50.40260153925065,78.84197333210874,Actuary
79.84815729378029,75.39464375651845,57.886164900734286,44.23540544558397,74.26998756575662,64.13930729607956,71.96159394939279,67.02757963474896,70.46058112076084,69.84020864102204,78.02313701176394,45.97494310558572,72.4252761192096,Financial Analyst
77.13036634109731,71.33972714639035,68.5325633715341,55.99341247411757,43.019793664511916,77.0184387059355,44.53651663733175,75.85605215716697,59.85470400521209,72.05031957283964,79.04107280915815,42.84116699984221,80.63686417993162,IPS Officer
81.24707452166922,80.61878370361121,53.45648033280551,60.58679189891265,67.04276545751168,70.06133170199605,60.48099051754163,45.74190782987339,86.64491238981311,83.89036055978539,56.08839129304393,69.21132133599059,51.87015180701605,Ethical Hacker
55.82802589663231,45.72625754416056,51.765610282948316,79.97953644136022,75.80684973485354,83.28394867841868,72.8931416476174,67.32951796486796,64.2557126221748,72.30899543504466,78.1497800886841,82.19558270752098,52.55928849525346,Yoga Instructor
68.10465940421574,63.78131057222731,79.18277915789783,87.27147350343841,70.68166674826651,55.366661295876916,65.8967948951636,40.42686592593112,50.992882940421836,85.21866537100315,76.0324634579441,62.997175646409175,69.12266691985003,Dental Surgeon
68.1294175226525,86.59241277261798,55.91764215544367,69.57539921798147,46.20268444984472,68.18223282934454,48.85257393223672,54.106211151219355,66.79384631288636,88.6004160684056,57.18737543682275,63.11555300606214,70.72585987430668,Military Engineer
76.16530124740576,77.70790878326282,55.353192015746984,70.04313202743504,55.6382707478151,74.58724144828128,84.15581709311277,44.81425210749322,71.52874986830729,78.21387642206199,48.06458444607446,78.19226918048452,42.311924704499916,Financial Analyst
61.852373774605155,71.8636165225045,56.09078742978684,77.05648614856104,40.121227602949546,55.92609044898717,78.38482646709362,48.65196035798732,67.7288255425393,85.77846463063189,64.87786629459625,44.553436949564556,60.850238262602446,Organic Farmer
73.34572156827127,72.80056343731549,63.743301180172836,47.948620057598745,81.88128356167219,64.99823922710179,67.53363321109964,64.62034292119762,75.6691560514103,60.100589195706405,71.8162404167291,63.62750793779229,79.92779749644838,Corporate Lawyer
70.1263007531582,87.42608868197394,78.48425858453719,70.86900650762624,46.665636991581906,79.48542090875924,45.59287549255829,53.91653508876841,77.78469195876708,40.941462870499265,56.914706667592014,73.18947790861388,59.1331516540137,Medical Doctor
67.12559526452165,89.44643297439956,42.238454136399824,60.28741295688504,80.2443162343365,77.93781788575059,79.06026852614883,67.7116801030121,71.94143809379977,47.45137224420985,61.60586689680631,43.38913995098568,89.11802785049582,Criminal Lawyer
